enemy,form,kind,action,direction,frame,path,width,height,pivot_x,pivot_y,mirrored
b01_watcher,light,effect,phase_transition,right,1,effects/b01_watcher/light/phase_transition/right_01.png,256,256,128,128,false
b01_watcher,light,effect,phase_transition,right,2,effects/b01_watcher/light/phase_transition/right_02.png,256,256,128,128,false
b01_watcher,light,effect,phase_transition,right,3,effects/b01_watcher/light/phase_transition/right_03.png,256,256,128,128,false
b01_watcher,light,effect,phase_transition,right,4,effects/b01_watcher/light/phase_transition/right_04.png,256,256,128,128,false
b01_watcher,light,effect,summon_portal,right,1,effects/b01_watcher/light/summon_portal/right_01.png,256,256,128,128,false
b01_watcher,light,effect,summon_portal,right,2,effects/b01_watcher/light/summon_portal/right_02.png,256,256,128,128,false
b01_watcher,light,effect,summon_portal,right,3,effects/b01_watcher/light/summon_portal/right_03.png,256,256,128,128,false
b01_watcher,light,effect,summon_portal,right,4,effects/b01_watcher/light/summon_portal/right_04.png,256,256,128,128,false
b01_watcher,light,effect,impact,right,1,effects/b01_watcher/light/impact/right_01.png,256,256,128,128,false
b01_watcher,light,effect,impact,right,2,effects/b01_watcher/light/impact/right_02.png,256,256,128,128,false
b01_watcher,light,effect,impact,right,3,effects/b01_watcher/light/impact/right_03.png,256,256,128,128,false
b01_watcher,light,effect,impact,right,4,effects/b01_watcher/light/impact/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_arc,right,1,effects/b01_watcher/shadow/slash_arc/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_arc,right,2,effects/b01_watcher/shadow/slash_arc/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_arc,right,3,effects/b01_watcher/shadow/slash_arc/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_arc,right,4,effects/b01_watcher/shadow/slash_arc/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,dash_trail,right,1,effects/b01_watcher/shadow/dash_trail/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,dash_trail,right,2,effects/b01_watcher/shadow/dash_trail/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,dash_trail,right,3,effects/b01_watcher/shadow/dash_trail/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,dash_trail,right,4,effects/b01_watcher/shadow/dash_trail/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,summon_portal,right,1,effects/b01_watcher/shadow/summon_portal/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,summon_portal,right,2,effects/b01_watcher/shadow/summon_portal/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,summon_portal,right,3,effects/b01_watcher/shadow/summon_portal/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,summon_portal,right,4,effects/b01_watcher/shadow/summon_portal/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_impact,right,1,effects/b01_watcher/shadow/slash_impact/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_impact,right,2,effects/b01_watcher/shadow/slash_impact/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_impact,right,3,effects/b01_watcher/shadow/slash_impact/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,slash_impact,right,4,effects/b01_watcher/shadow/slash_impact/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,cast_charge,right,1,effects/b01_watcher/shadow/cast_charge/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,cast_charge,right,2,effects/b01_watcher/shadow/cast_charge/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,cast_charge,right,3,effects/b01_watcher/shadow/cast_charge/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,cast_charge,right,4,effects/b01_watcher/shadow/cast_charge/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,phase_transition,right,1,effects/b01_watcher/shadow/phase_transition/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,phase_transition,right,2,effects/b01_watcher/shadow/phase_transition/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,phase_transition,right,3,effects/b01_watcher/shadow/phase_transition/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,phase_transition,right,4,effects/b01_watcher/shadow/phase_transition/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,rift_thrust,right,1,effects/b01_watcher/shadow/rift_thrust/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,rift_thrust,right,2,effects/b01_watcher/shadow/rift_thrust/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,rift_thrust,right,3,effects/b01_watcher/shadow/rift_thrust/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,rift_thrust,right,4,effects/b01_watcher/shadow/rift_thrust/right_04.png,256,256,128,128,false
b01_watcher,shadow,effect,impact,right,1,effects/b01_watcher/shadow/impact/right_01.png,256,256,128,128,false
b01_watcher,shadow,effect,impact,right,2,effects/b01_watcher/shadow/impact/right_02.png,256,256,128,128,false
b01_watcher,shadow,effect,impact,right,3,effects/b01_watcher/shadow/impact/right_03.png,256,256,128,128,false
b01_watcher,shadow,effect,impact,right,4,effects/b01_watcher/shadow/impact/right_04.png,256,256,128,128,false
e01_executioner,light,body,shield_bash_windup,front,1,enemies/e01_executioner/light/shield_bash_windup/front_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,front,2,enemies/e01_executioner/light/shield_bash_windup/front_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,front,3,enemies/e01_executioner/light/shield_bash_windup/front_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,front,4,enemies/e01_executioner/light/shield_bash_windup/front_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,right,1,enemies/e01_executioner/light/shield_bash_windup/right_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,left,1,enemies/e01_executioner/light/shield_bash_windup/left_01.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_windup,right,2,enemies/e01_executioner/light/shield_bash_windup/right_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,left,2,enemies/e01_executioner/light/shield_bash_windup/left_02.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_windup,right,3,enemies/e01_executioner/light/shield_bash_windup/right_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,left,3,enemies/e01_executioner/light/shield_bash_windup/left_03.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_windup,right,4,enemies/e01_executioner/light/shield_bash_windup/right_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,left,4,enemies/e01_executioner/light/shield_bash_windup/left_04.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_windup,back,1,enemies/e01_executioner/light/shield_bash_windup/back_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,back,2,enemies/e01_executioner/light/shield_bash_windup/back_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,back,3,enemies/e01_executioner/light/shield_bash_windup/back_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_windup,back,4,enemies/e01_executioner/light/shield_bash_windup/back_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,front,1,enemies/e01_executioner/light/shield_bash_release/front_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,front,2,enemies/e01_executioner/light/shield_bash_release/front_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,front,3,enemies/e01_executioner/light/shield_bash_release/front_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,front,4,enemies/e01_executioner/light/shield_bash_release/front_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,right,1,enemies/e01_executioner/light/shield_bash_release/right_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,left,1,enemies/e01_executioner/light/shield_bash_release/left_01.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_release,right,2,enemies/e01_executioner/light/shield_bash_release/right_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,left,2,enemies/e01_executioner/light/shield_bash_release/left_02.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_release,right,3,enemies/e01_executioner/light/shield_bash_release/right_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,left,3,enemies/e01_executioner/light/shield_bash_release/left_03.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_release,right,4,enemies/e01_executioner/light/shield_bash_release/right_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,left,4,enemies/e01_executioner/light/shield_bash_release/left_04.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_release,back,1,enemies/e01_executioner/light/shield_bash_release/back_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,back,2,enemies/e01_executioner/light/shield_bash_release/back_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,back,3,enemies/e01_executioner/light/shield_bash_release/back_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_release,back,4,enemies/e01_executioner/light/shield_bash_release/back_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,front,1,enemies/e01_executioner/light/shield_bash_recovery/front_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,front,2,enemies/e01_executioner/light/shield_bash_recovery/front_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,front,3,enemies/e01_executioner/light/shield_bash_recovery/front_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,front,4,enemies/e01_executioner/light/shield_bash_recovery/front_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,right,1,enemies/e01_executioner/light/shield_bash_recovery/right_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,left,1,enemies/e01_executioner/light/shield_bash_recovery/left_01.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_recovery,right,2,enemies/e01_executioner/light/shield_bash_recovery/right_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,left,2,enemies/e01_executioner/light/shield_bash_recovery/left_02.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_recovery,right,3,enemies/e01_executioner/light/shield_bash_recovery/right_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,left,3,enemies/e01_executioner/light/shield_bash_recovery/left_03.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_recovery,right,4,enemies/e01_executioner/light/shield_bash_recovery/right_04.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,left,4,enemies/e01_executioner/light/shield_bash_recovery/left_04.png,320,320,160,280,true
e01_executioner,light,body,shield_bash_recovery,back,1,enemies/e01_executioner/light/shield_bash_recovery/back_01.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,back,2,enemies/e01_executioner/light/shield_bash_recovery/back_02.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,back,3,enemies/e01_executioner/light/shield_bash_recovery/back_03.png,320,320,160,280,false
e01_executioner,light,body,shield_bash_recovery,back,4,enemies/e01_executioner/light/shield_bash_recovery/back_04.png,320,320,160,280,false
e01_executioner,light,body,guard,front,1,enemies/e01_executioner/light/guard/front_01.png,320,320,160,280,false
e01_executioner,light,body,guard,front,2,enemies/e01_executioner/light/guard/front_02.png,320,320,160,280,false
e01_executioner,light,body,guard,front,3,enemies/e01_executioner/light/guard/front_03.png,320,320,160,280,false
e01_executioner,light,body,guard,front,4,enemies/e01_executioner/light/guard/front_04.png,320,320,160,280,false
e01_executioner,light,body,guard,right,1,enemies/e01_executioner/light/guard/right_01.png,320,320,160,280,false
e01_executioner,light,body,guard,left,1,enemies/e01_executioner/light/guard/left_01.png,320,320,160,280,true
e01_executioner,light,body,guard,right,2,enemies/e01_executioner/light/guard/right_02.png,320,320,160,280,false
e01_executioner,light,body,guard,left,2,enemies/e01_executioner/light/guard/left_02.png,320,320,160,280,true
e01_executioner,light,body,guard,right,3,enemies/e01_executioner/light/guard/right_03.png,320,320,160,280,false
e01_executioner,light,body,guard,left,3,enemies/e01_executioner/light/guard/left_03.png,320,320,160,280,true
e01_executioner,light,body,guard,right,4,enemies/e01_executioner/light/guard/right_04.png,320,320,160,280,false
e01_executioner,light,body,guard,left,4,enemies/e01_executioner/light/guard/left_04.png,320,320,160,280,true
e01_executioner,light,body,guard,back,1,enemies/e01_executioner/light/guard/back_01.png,320,320,160,280,false
e01_executioner,light,body,guard,back,2,enemies/e01_executioner/light/guard/back_02.png,320,320,160,280,false
e01_executioner,light,body,guard,back,3,enemies/e01_executioner/light/guard/back_03.png,320,320,160,280,false
e01_executioner,light,body,guard,back,4,enemies/e01_executioner/light/guard/back_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,front,1,enemies/e01_executioner/shadow/approach_windup/front_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,front,2,enemies/e01_executioner/shadow/approach_windup/front_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,front,3,enemies/e01_executioner/shadow/approach_windup/front_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,front,4,enemies/e01_executioner/shadow/approach_windup/front_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,right,1,enemies/e01_executioner/shadow/approach_windup/right_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,left,1,enemies/e01_executioner/shadow/approach_windup/left_01.png,320,320,160,280,true
e01_executioner,shadow,body,approach_windup,right,2,enemies/e01_executioner/shadow/approach_windup/right_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,left,2,enemies/e01_executioner/shadow/approach_windup/left_02.png,320,320,160,280,true
e01_executioner,shadow,body,approach_windup,right,3,enemies/e01_executioner/shadow/approach_windup/right_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,left,3,enemies/e01_executioner/shadow/approach_windup/left_03.png,320,320,160,280,true
e01_executioner,shadow,body,approach_windup,right,4,enemies/e01_executioner/shadow/approach_windup/right_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,left,4,enemies/e01_executioner/shadow/approach_windup/left_04.png,320,320,160,280,true
e01_executioner,shadow,body,approach_windup,back,1,enemies/e01_executioner/shadow/approach_windup/back_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,back,2,enemies/e01_executioner/shadow/approach_windup/back_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,back,3,enemies/e01_executioner/shadow/approach_windup/back_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_windup,back,4,enemies/e01_executioner/shadow/approach_windup/back_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,front,1,enemies/e01_executioner/shadow/approach_release/front_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,front,2,enemies/e01_executioner/shadow/approach_release/front_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,front,3,enemies/e01_executioner/shadow/approach_release/front_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,front,4,enemies/e01_executioner/shadow/approach_release/front_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,right,1,enemies/e01_executioner/shadow/approach_release/right_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,left,1,enemies/e01_executioner/shadow/approach_release/left_01.png,320,320,160,280,true
e01_executioner,shadow,body,approach_release,right,2,enemies/e01_executioner/shadow/approach_release/right_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,left,2,enemies/e01_executioner/shadow/approach_release/left_02.png,320,320,160,280,true
e01_executioner,shadow,body,approach_release,right,3,enemies/e01_executioner/shadow/approach_release/right_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,left,3,enemies/e01_executioner/shadow/approach_release/left_03.png,320,320,160,280,true
e01_executioner,shadow,body,approach_release,right,4,enemies/e01_executioner/shadow/approach_release/right_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,left,4,enemies/e01_executioner/shadow/approach_release/left_04.png,320,320,160,280,true
e01_executioner,shadow,body,approach_release,back,1,enemies/e01_executioner/shadow/approach_release/back_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,back,2,enemies/e01_executioner/shadow/approach_release/back_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,back,3,enemies/e01_executioner/shadow/approach_release/back_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_release,back,4,enemies/e01_executioner/shadow/approach_release/back_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,front,1,enemies/e01_executioner/shadow/approach_recovery/front_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,front,2,enemies/e01_executioner/shadow/approach_recovery/front_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,front,3,enemies/e01_executioner/shadow/approach_recovery/front_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,front,4,enemies/e01_executioner/shadow/approach_recovery/front_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,right,1,enemies/e01_executioner/shadow/approach_recovery/right_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,left,1,enemies/e01_executioner/shadow/approach_recovery/left_01.png,320,320,160,280,true
e01_executioner,shadow,body,approach_recovery,right,2,enemies/e01_executioner/shadow/approach_recovery/right_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,left,2,enemies/e01_executioner/shadow/approach_recovery/left_02.png,320,320,160,280,true
e01_executioner,shadow,body,approach_recovery,right,3,enemies/e01_executioner/shadow/approach_recovery/right_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,left,3,enemies/e01_executioner/shadow/approach_recovery/left_03.png,320,320,160,280,true
e01_executioner,shadow,body,approach_recovery,right,4,enemies/e01_executioner/shadow/approach_recovery/right_04.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,left,4,enemies/e01_executioner/shadow/approach_recovery/left_04.png,320,320,160,280,true
e01_executioner,shadow,body,approach_recovery,back,1,enemies/e01_executioner/shadow/approach_recovery/back_01.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,back,2,enemies/e01_executioner/shadow/approach_recovery/back_02.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,back,3,enemies/e01_executioner/shadow/approach_recovery/back_03.png,320,320,160,280,false
e01_executioner,shadow,body,approach_recovery,back,4,enemies/e01_executioner/shadow/approach_recovery/back_04.png,320,320,160,280,false
e01_executioner,shadow,body,guard,front,1,enemies/e01_executioner/shadow/guard/front_01.png,320,320,160,280,false
e01_executioner,shadow,body,guard,front,2,enemies/e01_executioner/shadow/guard/front_02.png,320,320,160,280,false
e01_executioner,shadow,body,guard,front,3,enemies/e01_executioner/shadow/guard/front_03.png,320,320,160,280,false
e01_executioner,shadow,body,guard,front,4,enemies/e01_executioner/shadow/guard/front_04.png,320,320,160,280,false
e01_executioner,shadow,body,guard,right,1,enemies/e01_executioner/shadow/guard/right_01.png,320,320,160,280,false
e01_executioner,shadow,body,guard,left,1,enemies/e01_executioner/shadow/guard/left_01.png,320,320,160,280,true
e01_executioner,shadow,body,guard,right,2,enemies/e01_executioner/shadow/guard/right_02.png,320,320,160,280,false
e01_executioner,shadow,body,guard,left,2,enemies/e01_executioner/shadow/guard/left_02.png,320,320,160,280,true
e01_executioner,shadow,body,guard,right,3,enemies/e01_executioner/shadow/guard/right_03.png,320,320,160,280,false
e01_executioner,shadow,body,guard,left,3,enemies/e01_executioner/shadow/guard/left_03.png,320,320,160,280,true
e01_executioner,shadow,body,guard,right,4,enemies/e01_executioner/shadow/guard/right_04.png,320,320,160,280,false
e01_executioner,shadow,body,guard,left,4,enemies/e01_executioner/shadow/guard/left_04.png,320,320,160,280,true
e01_executioner,shadow,body,guard,back,1,enemies/e01_executioner/shadow/guard/back_01.png,320,320,160,280,false
e01_executioner,shadow,body,guard,back,2,enemies/e01_executioner/shadow/guard/back_02.png,320,320,160,280,false
e01_executioner,shadow,body,guard,back,3,enemies/e01_executioner/shadow/guard/back_03.png,320,320,160,280,false
e01_executioner,shadow,body,guard,back,4,enemies/e01_executioner/shadow/guard/back_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,front,1,enemies/e02_bell/light/ground_mark_windup/front_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,front,2,enemies/e02_bell/light/ground_mark_windup/front_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,front,3,enemies/e02_bell/light/ground_mark_windup/front_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,front,4,enemies/e02_bell/light/ground_mark_windup/front_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,right,1,enemies/e02_bell/light/ground_mark_windup/right_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,left,1,enemies/e02_bell/light/ground_mark_windup/left_01.png,320,320,160,280,true
e02_bell,light,body,ground_mark_windup,right,2,enemies/e02_bell/light/ground_mark_windup/right_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,left,2,enemies/e02_bell/light/ground_mark_windup/left_02.png,320,320,160,280,true
e02_bell,light,body,ground_mark_windup,right,3,enemies/e02_bell/light/ground_mark_windup/right_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,left,3,enemies/e02_bell/light/ground_mark_windup/left_03.png,320,320,160,280,true
e02_bell,light,body,ground_mark_windup,right,4,enemies/e02_bell/light/ground_mark_windup/right_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,left,4,enemies/e02_bell/light/ground_mark_windup/left_04.png,320,320,160,280,true
e02_bell,light,body,ground_mark_windup,back,1,enemies/e02_bell/light/ground_mark_windup/back_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,back,2,enemies/e02_bell/light/ground_mark_windup/back_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,back,3,enemies/e02_bell/light/ground_mark_windup/back_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_windup,back,4,enemies/e02_bell/light/ground_mark_windup/back_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,front,1,enemies/e02_bell/light/ground_mark_release/front_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,front,2,enemies/e02_bell/light/ground_mark_release/front_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,front,3,enemies/e02_bell/light/ground_mark_release/front_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,front,4,enemies/e02_bell/light/ground_mark_release/front_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,right,1,enemies/e02_bell/light/ground_mark_release/right_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,left,1,enemies/e02_bell/light/ground_mark_release/left_01.png,320,320,160,280,true
e02_bell,light,body,ground_mark_release,right,2,enemies/e02_bell/light/ground_mark_release/right_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,left,2,enemies/e02_bell/light/ground_mark_release/left_02.png,320,320,160,280,true
e02_bell,light,body,ground_mark_release,right,3,enemies/e02_bell/light/ground_mark_release/right_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,left,3,enemies/e02_bell/light/ground_mark_release/left_03.png,320,320,160,280,true
e02_bell,light,body,ground_mark_release,right,4,enemies/e02_bell/light/ground_mark_release/right_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,left,4,enemies/e02_bell/light/ground_mark_release/left_04.png,320,320,160,280,true
e02_bell,light,body,ground_mark_release,back,1,enemies/e02_bell/light/ground_mark_release/back_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,back,2,enemies/e02_bell/light/ground_mark_release/back_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,back,3,enemies/e02_bell/light/ground_mark_release/back_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_release,back,4,enemies/e02_bell/light/ground_mark_release/back_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,front,1,enemies/e02_bell/light/ground_mark_recovery/front_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,front,2,enemies/e02_bell/light/ground_mark_recovery/front_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,front,3,enemies/e02_bell/light/ground_mark_recovery/front_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,front,4,enemies/e02_bell/light/ground_mark_recovery/front_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,right,1,enemies/e02_bell/light/ground_mark_recovery/right_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,left,1,enemies/e02_bell/light/ground_mark_recovery/left_01.png,320,320,160,280,true
e02_bell,light,body,ground_mark_recovery,right,2,enemies/e02_bell/light/ground_mark_recovery/right_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,left,2,enemies/e02_bell/light/ground_mark_recovery/left_02.png,320,320,160,280,true
e02_bell,light,body,ground_mark_recovery,right,3,enemies/e02_bell/light/ground_mark_recovery/right_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,left,3,enemies/e02_bell/light/ground_mark_recovery/left_03.png,320,320,160,280,true
e02_bell,light,body,ground_mark_recovery,right,4,enemies/e02_bell/light/ground_mark_recovery/right_04.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,left,4,enemies/e02_bell/light/ground_mark_recovery/left_04.png,320,320,160,280,true
e02_bell,light,body,ground_mark_recovery,back,1,enemies/e02_bell/light/ground_mark_recovery/back_01.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,back,2,enemies/e02_bell/light/ground_mark_recovery/back_02.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,back,3,enemies/e02_bell/light/ground_mark_recovery/back_03.png,320,320,160,280,false
e02_bell,light,body,ground_mark_recovery,back,4,enemies/e02_bell/light/ground_mark_recovery/back_04.png,320,320,160,280,false
e02_bell,light,body,guard,front,1,enemies/e02_bell/light/guard/front_01.png,320,320,160,280,false
e02_bell,light,body,guard,front,2,enemies/e02_bell/light/guard/front_02.png,320,320,160,280,false
e02_bell,light,body,guard,front,3,enemies/e02_bell/light/guard/front_03.png,320,320,160,280,false
e02_bell,light,body,guard,front,4,enemies/e02_bell/light/guard/front_04.png,320,320,160,280,false
e02_bell,light,body,guard,right,1,enemies/e02_bell/light/guard/right_01.png,320,320,160,280,false
e02_bell,light,body,guard,left,1,enemies/e02_bell/light/guard/left_01.png,320,320,160,280,true
e02_bell,light,body,guard,right,2,enemies/e02_bell/light/guard/right_02.png,320,320,160,280,false
e02_bell,light,body,guard,left,2,enemies/e02_bell/light/guard/left_02.png,320,320,160,280,true
e02_bell,light,body,guard,right,3,enemies/e02_bell/light/guard/right_03.png,320,320,160,280,false
e02_bell,light,body,guard,left,3,enemies/e02_bell/light/guard/left_03.png,320,320,160,280,true
e02_bell,light,body,guard,right,4,enemies/e02_bell/light/guard/right_04.png,320,320,160,280,false
e02_bell,light,body,guard,left,4,enemies/e02_bell/light/guard/left_04.png,320,320,160,280,true
e02_bell,light,body,guard,back,1,enemies/e02_bell/light/guard/back_01.png,320,320,160,280,false
e02_bell,light,body,guard,back,2,enemies/e02_bell/light/guard/back_02.png,320,320,160,280,false
e02_bell,light,body,guard,back,3,enemies/e02_bell/light/guard/back_03.png,320,320,160,280,false
e02_bell,light,body,guard,back,4,enemies/e02_bell/light/guard/back_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,front,1,enemies/e02_bell/shadow/ground_mark_windup/front_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,front,2,enemies/e02_bell/shadow/ground_mark_windup/front_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,front,3,enemies/e02_bell/shadow/ground_mark_windup/front_03.png,320,320,160,280,false
